,VOLUME,OPEN,HIGH,LOW,CLOSE
26/06/2012,141633945,131.7001792,132.3800247,130.9298635,131.9800161
27/06/2012,108087938,132.4199261,133.4299296,131.9665599,133.1729271
28/06/2012,169242658,132.2901274,132.9901272,131.2800632,132.7898108
29/06/2012,212251060,135.2000713,136.2700826,134.8499845,136.1050035
02/07/2012,129524407,136.4801335,136.6499325,135.5199393,136.5102659
03/07/2012,80450171,136.4800138,137.5098538,136.3401206,137.4122064
04/07/2012,,,,,
05/07/2012,126177419,136.8999208,137.8000933,136.2900582,136.7898865
06/07/2012,151192025,135.4699161,135.7700354,134.8499415,135.4899744
09/07/2012,103780468,135.3800542,135.5698628,134.7000752,135.3200282
10/07/2012,167884796,136.0099878,136.2300521,133.6799526,134.1399714
11/07/2012,141734024,134.2099379,134.5999671,133.3799056,134.1600819
12/07/2012,143583154,133.3801201,134.2271131,132.5998809,133.5098581
13/07/2012,129644147,133.8599052,135.8899765,133.8398824,135.7501141
16/07/2012,97525191,135.4399994,135.8302317,134.9000571,135.4300549
17/07/2012,138860218,135.9700069,136.6399873,134.5498912,136.3599151
18/07/2012,113349636,136.0398572,137.6398947,135.9599332,137.3699971
19/07/2012,129847218,137.6501367,138.1799697,137.2099734,137.7302313
20/07/2012,142904464,136.9499134,137.1600455,136.3199591,136.4701316
23/07/2012,145210831,134.4700077,136.3852557,133.8400819,135.0899334
24/07/2012,173301102,135.1900561,135.2498819,133.0297985,133.9249319
25/07/2012,129122265,134.2100251,134.5598555,133.249954,133.960015
26/07/2012,156526464,135.89009,136.4597975,135.2602651,136.1699807
27/07/2012,236768882,136.8898059,139.070072,136.136399,138.6752301
30/07/2012,106781926,138.5200103,139.3389564,138.2699822,138.6797908
31/07/2012,120575835,138.490105,138.8699958,137.7100989,137.7100065
01/08/2012,138293740,138.6999562,138.7299029,137.3999462,137.5900454
02/08/2012,199556580,136.5500334,137.5699398,135.5801913,136.6398236
03/08/2012,157824975,138.5600726,139.6399542,136.6792686,139.3493232
06/08/2012,86327738,139.7201592,140.1699482,139.5600788,139.6199809
07/08/2012,109545089,140.1798934,140.9200007,140.0298489,140.3199999
08/08/2012,89754633,139.8499592,140.6499955,139.8098517,140.4901538
09/08/2012,90291642,140.2899312,140.8900777,140.1500937,140.61008
10/08/2012,99792622,140.0399615,140.8899361,139.8100828,140.8400364
13/08/2012,79426869,140.5999093,140.8401487,140.0401638,140.7700602
14/08/2012,102379363,141.290034,141.380094,140.3700063,140.7900135
15/08/2012,71085811,140.6402319,141.1901192,140.5500039,140.9498031
16/08/2012,112014164,141.1502232,142.1600877,140.7999966,141.990005
17/08/2012,90813666,142.2300193,142.2998814,141.8601225,142.1801637
20/08/2012,78255657,141.9800728,142.2201178,141.5901588,142.1900021
21/08/2012,105581009,142.5399317,143.0900488,141.4500211,141.7599339
22/08/2012,133243431,141.4000583,142.0499168,141.070108,141.8201468
23/08/2012,111466361,141.4698848,141.4798388,140.4397658,140.6649803
24/08/2012,99481192,140.310129,141.8301296,140.2199871,141.5100479
27/08/2012,68785850,141.889905,142.0799985,141.3400519,141.5399834
28/08/2012,75689536,141.1799533,141.8400424,140.9700826,141.3999199
29/08/2012,65421300,141.5199127,141.8901501,141.1199724,141.5098761
30/08/2012,96589830,140.8999922,140.9400933,140.1898838,140.4900416
31/08/2012,151970364,141.2898693,141.820007,140.3600735,141.1601268
03/09/2012,,,,,
04/09/2012,120226199,141.039826,141.4600748,140.1299793,141.0300788
05/09/2012,100660254,141.0899637,141.4697359,140.6299813,140.9100562
06/09/2012,158272434,141.7599985,143.7798443,141.7500729,143.7699414
07/09/2012,107272023,144.0099547,144.3900442,143.879862,144.3299509
10/09/2012,86458407,144.1900566,144.4399357,143.4599239,143.5098681
11/09/2012,88759995,143.6000615,144.3699559,143.5599129,143.9100303
12/09/2012,87640880,144.3898952,144.550065,143.8999651,144.3900277
13/09/2012,225470102,862.0648425,147.0399727,143.9899134,146.590022
14/09/2012,169776992,146.8800477,148.109981,146.7599941,147.2402133
17/09/2012,119427726,146.9398877,147.1899609,146.3699203,146.7400915
18/09/2012,98326520,146.4901973,146.8099758,146.2499922,146.6198843
19/09/2012,128318257,146.7898591,147.1699282,146.4098326,146.6999011
20/09/2012,154009764,146.030128,146.7899265,145.6299237,146.7100333
21/09/2012,108737426,146.63997,146.6698613,145.8099472,145.870054
24/09/2012,95681978,145.1499993,145.9798514,145.0397377,145.6448993
25/09/2012,133165138,145.9599698,146.240056,144.0601595,144.1000101
26/09/2012,146502136,144.0651169,144.1103264,142.9503057,143.294854
27/09/2012,111830276,143.8900499,144.9697895,143.5102077,144.6400355
28/09/2012,150696066,144.0899561,144.5600321,143.4601065,143.9699279
01/10/2012,135911137,144.5199902,145.6899824,144.0081415,144.3448713
02/10/2012,113422151,144.9201059,145.1498124,143.8298226,144.5002115
03/10/2012,121283027,144.8899902,145.4300084,144.1300899,145.0899126
04/10/2012,124311599,145.6400034,146.3399274,145.4401368,146.1249779
05/10/2012,124842048,146.9100196,147.1599985,145.7000387,146.1399012
08/10/2012,78415562,145.599996,146.1230565,145.3101251,145.6418846
09/10/2012,148872811,145.5300369,145.64988,144.1500217,144.199972
10/10/2012,124247412,144.1800777,144.3199669,143.0899685,143.2800577
11/10/2012,123601455,144.2798983,144.4899977,143.3272346,143.3599929
12/10/2012,124181900,143.4600508,143.9498581,142.5800558,142.8899406
15/10/2012,107689051,143.2299191,144.2299975,142.7700259,144.0800696
16/10/2012,108815410,144.7599736,145.6398818,144.660054,145.5400423
17/10/2012,128834057,145.6399808,146.3199417,145.4199632,146.1999954
18/10/2012,148108412,145.8200687,146.5198089,145.3300716,145.8198558
19/10/2012,185645112,145.5500301,145.5599548,143.0500426,143.3895605
22/10/2012,125578601,143.1499151,143.670021,142.2798113,143.4100197
23/10/2012,192056293,141.8602017,142.0600867,140.8300765,141.4201141
24/10/2012,120179305,141.9299627,142.1001596,140.8000432,141.0200432
25/10/2012,134457331,142.0199571,142.2800635,140.5701131,141.4300931
26/10/2012,146023428,141.2999226,141.8400137,140.3899779,141.349858
29/10/2012,,,,,
30/10/2012,,,,,
31/10/2012,103438492,141.8499544,142.0300536,140.6801144,141.3498479
01/11/2012,100995566,141.6499485,143.0099634,141.5199086,142.8300398
02/11/2012,137702120,143.6799367,143.720051,141.4100506,141.5599495
05/11/2012,98378432,141.3499194,142.1699731,140.9301293,141.848668
06/11/2012,107068091,142.2799469,143.5199289,142.1301138,142.9598315
07/11/2012,264304430,141.659937,141.6799932,139.0599035,139.7201695
08/11/2012,181517243,139.699903,140.4099484,137.9298973,138.040063
09/11/2012,201055214,137.6197422,139.4398406,137.5499834,138.1599462
12/11/2012,97677409,138.5900521,138.809937,137.9600202,138.2649666
13/11/2012,123018209,137.5400549,139.249761,137.3602226,137.7900711
14/11/2012,191504916,138.2099653,138.4299153,135.6199838,135.9299618
15/11/2012,178128354,135.9800943,136.4900864,135.1800136,135.6999629
16/11/2012,239483819,135.9000015,136.6398651,134.6999554,136.3699642
19/11/2012,151495731,137.8999951,139.1500629,136.4058076,139.1298382
20/11/2012,119807381,138.9099811,139.4200867,138.0799021,139.1898576
21/11/2012,81710736,139.3098917,139.570136,139.0299083,139.4500224
22/11/2012,,,,,
23/11/2012,65409145,140.129933,141.3999586,140.0396973,141.3499738
26/11/2012,100124325,140.650025,141.356308,140.1899585,141.050077
27/11/2012,128646177,140.9100109,141.3898563,140.2400767,140.3298863
28/11/2012,177086443,139.7600766,141.5400161,139.0001761,141.4599737
29/11/2012,151085880,141.9898826,142.5099011,141.3699998,142.1200216
30/11/2012,136568288,142.1398099,142.419893,141.6602214,142.1550467
03/12/2012,124656283,142.7999118,142.9201231,141.3400753,141.4499536
04/12/2012,127622507,141.4400311,141.870009,140.8700435,141.2500138
05/12/2012,147300444,141.3701767,142.1598936,140.3700615,141.4999044
06/12/2012,103220533,141.3699971,142.0400572,141.1600984,141.9800666
07/12/2012,108726325,142.530008,142.6899641,141.6699933,142.4148825
10/12/2012,98840667,142.209943,142.8099497,142.1498297,142.4729268
11/12/2012,152570378,143.0600325,144.1101718,142.990104,143.4397274
12/12/2012,145880026,144.0000513,144.5501383,143.3099656,143.5101541
13/12/2012,135714940,143.4202913,143.8300119,142.2748949,142.629963
14/12/2012,137701692,142.320093,142.5800022,141.8799637,142.1050444
17/12/2012,143735755,142.4699392,143.8500971,142.4301307,143.7701002
18/12/2012,177762727,143.9999632,145.5000309,143.7903148,145.3699603
19/12/2012,150895322,145.5300243,145.580145,144.2398804,144.2899963
20/12/2012,168486930,144.3798899,145.1398326,143.9800399,145.1198608
21/12/2012,245883785,142.1700287,144.0880724,141.9398813,142.7900458
24/12/2012,53874548,142.4800674,142.5598409,972.3491737,142.3499281
25/12/2012,,,,,
26/12/2012,106947663,142.6399799,142.7099913,141.3500023,141.7500078
27/12/2012,167920546,141.7898929,142.0799955,139.9198165,141.5617209
28/12/2012,148806608,140.6400132,141.4199156,139.8701573,140.0300826
31/12/2012,243952162,139.6600328,142.5601499,139.5401622,142.4099906
01/01/2013,,,,,
02/01/2013,192058911,145.1099747,146.1499023,144.7299505,146.0599864
03/01/2013,144761781,145.9899415,146.3698877,145.3398828,145.7340923
04/01/2013,116817675,145.9699768,146.6098681,145.6699409,146.3699327
07/01/2013,110002444,145.8499618,146.4442203,145.4299911,145.9694564
08/01/2013,121265078,145.7100049,145.9101028,144.9802608,145.5494117
09/01/2013,90745581,145.8701352,146.3200897,145.6399911,145.9200819
10/01/2013,130735372,146.7300695,147.0900107,856.635111,147.0800468
11/01/2013,113917286,147.0400822,147.1500135,146.6100605,147.0699405
14/01/2013,89567104,146.8900321,147.0698884,146.4300604,146.9698967
15/01/2013,93172559,146.2901402,147.2099643,146.1999896,147.0700018
16/01/2013,104849487,146.7700054,147.2799132,146.6100554,147.0500325
17/01/2013,133833420,147.7001124,148.4199013,147.1448041,148.0000985
18/01/2013,169905915,147.9700008,148.4899896,147.4300482,148.3300497
21/01/2013,,,,,
22/01/2013,111797291,148.3298803,149.129995,147.9801037,149.1299466
23/01/2013,104596066,149.1299942,149.4999732,148.8599894,149.3701418
24/01/2013,146426315,149.1499094,150.1401152,149.0098967,149.4100957
25/01/2013,147216088,149.8798029,150.249955,149.3726559,150.2498595
28/01/2013,113357611,150.2899054,150.3300278,149.5100271,150.0699672
29/01/2013,105694364,149.7699303,150.850028,149.6699761,150.6599672
30/01/2013,137447625,150.6398622,150.93987,149.930012,150.0699659
31/01/2013,108975801,149.8899211,150.3799855,149.5999817,149.7000371
01/02/2013,131172997,150.6498699,151.4200104,150.3900372,151.2399814
04/02/2013,159073559,150.3199367,151.2678157,149.4301976,149.5350931
05/02/2013,113912334,150.3498388,151.4800296,150.2900212,151.0499428
06/02/2013,138762719,150.5198571,151.2601294,150.4100764,151.1599433
07/02/2013,162489974,151.2052034,151.3496747,149.8600601,150.9599673
08/02/2013,103133681,151.2200266,151.8899598,151.2202084,151.7998242
11/02/2013,73774925,151.7399789,151.8999732,151.3937345,151.7699678
12/02/2013,65392613,151.7799484,152.3001138,151.6100208,152.0202051
13/02/2013,82322561,152.3300281,152.6099567,151.7201039,152.1512257
14/02/2013,80834206,151.6900196,152.4700988,151.5199854,152.2899816
15/02/2013,215226408,152.4299779,152.5900194,151.549932,152.1100246
18/02/2013,,,,,
19/02/2013,95105396,152.3700774,153.2797954,152.1628197,153.2500424
20/02/2013,160574782,153.1401814,153.1901752,151.2598789,151.3400222
21/02/2013,183256921,150.9600331,151.4218207,149.9398982,150.4200348
22/02/2013,106356525,151.149922,151.8900506,150.4913941,151.8899187
25/02/2013,245824757,152.6298938,152.8600481,148.9997539,148.9997997
26/02/2013,186596178,149.7200106,150.1999582,148.7299013,150.0200644
27/02/2013,150781872,149.8901019,152.3299038,149.7601505,151.9101573
28/02/2013,126865910,151.8999055,152.8699393,151.4100009,151.6099616
01/03/2013,170634729,151.0899267,152.3400225,150.4100232,152.1101141
04/03/2013,99010157,151.760059,152.9200728,151.5200982,152.9199725
05/03/2013,121663035,153.6600798,154.6999572,153.6397871,154.2899445
06/03/2013,94469849,154.8400643,154.9199634,154.1601235,154.5000123
07/03/2013,86101309,154.6998392,154.9799138,154.520015,154.7760038
08/03/2013,123487628,155.459845,155.6500249,154.6600374,155.4399839
11/03/2013,83746703,155.3250519,156.039839,155.130194,156.0301565
12/03/2013,105755706,155.9201514,156.0999522,155.2098213,155.6799327
13/03/2013,92550856,155.7600862,156.1199654,155.229991,155.9051823
14/03/2013,126329853,156.3099554,156.8000654,155.9079488,156.7298445
15/03/2013,138601089,155.8501077,156.0401478,155.309903,155.8299714
18/03/2013,126704266,154.3399457,155.6397086,154.200015,154.9698988
19/03/2013,167567263,155.300056,155.5100161,153.5898338,154.6101409
20/03/2013,113759222,155.5199578,155.9498175,155.2598373,155.6901594
21/03/2013,128604916,154.7599395,155.6387861,154.0999691,154.3590523
22/03/2013,111163530,154.8499244,155.6000206,154.7300395,155.6001093
25/03/2013,151322280,156.0099871,156.2701817,154.3500681,154.9501222
26/03/2013,86856545,155.5900716,156.2301298,155.4199961,156.1899837
27/03/2013,99950532,155.2599767,156.2450448,155.0001479,156.1902328
28/03/2013,102932783,156.0900502,156.849985,155.7500998,156.6699689
29/03/2013,,,,,
01/04/2013,99194043,156.5898395,156.9100398,155.6700982,156.0500544
02/04/2013,101504286,156.6098381,157.2099699,156.3699976,156.8201654
03/04/2013,154167332,156.9100029,157.0299304,154.819982,155.2299632
04/04/2013,131884920,155.4301904,156.1699991,155.0899339,155.8599776
05/04/2013,159665917,153.9499807,155.3499029,153.7697496,155.1579216
08/04/2013,86571104,155.2699779,156.2200519,154.7501502,156.209993
09/04/2013,101922102,156.5000894,157.319983,155.9799824,156.750069
10/04/2013,135711015,157.1702833,158.8699568,157.1299087,158.6699825
11/04/2013,110142479,158.6999388,159.7100998,158.5399249,159.1900945
12/04/2013,116359817,158.6798556,159.0400455,157.9200884,158.7999137
15/04/2013,217258928,158.0000896,158.1300018,155.0998573,155.117996
16/04/2013,147507796,156.290016,157.4898933,155.9100625,157.4101101
17/04/2013,226834743,156.2898482,156.319945,154.2798785,155.1100349
18/04/2013,167583106,155.3698246,155.4101272,153.5498897,154.1399762
19/04/2013,149687552,154.5000292,155.5500484,154.1199995,155.4800584
22/04/2013,106553422,155.7800091,156.5399573,154.7500202,156.1700285
23/04/2013,166141269,156.9501134,157.9300714,156.1699814,157.7798767
24/04/2013,96781189,157.8302126,158.2997981,157.5400139,157.8799804
25/04/2013,131060567,158.3401056,159.2699286,158.0998938,158.5199275
26/04/2013,95918776,158.3300477,158.6001197,157.7298656,158.2399755
29/04/2013,88572702,158.6700182,159.650011,158.4198982,159.300006
30/04/2013,116010614,159.2700948,159.7200866,158.6098764,159.6800658
01/05/2013,138874120,159.3298956,159.4100976,158.0998733,158.2800663
02/05/2013,96407564,158.6798328,159.890098,158.5299875,159.7500181
03/05/2013,144202220,161.1400163,161.8801914,159.7820771,161.3679714
06/05/2013,66882091,161.4899191,162.0100979,161.4201727,161.7800793
07/05/2013,90359178,162.1299973,162.6500465,161.6700669,162.599952
08/05/2013,97419172,162.4200144,163.3900903,162.3299389,163.3401866
09/05/2013,106738550,163.2698497,163.6999751,162.47004,162.8809216
10/05/2013,103202902,162.9899639,163.5496728,162.509983,163.4099382
13/05/2013,81843160,163.1997454,163.8101333,162.8200547,163.5402185
14/05/2013,119000837,163.6698616,165.3500547,163.669871,165.2299717
15/05/2013,120718433,164.9600194,166.4498651,164.9100276,166.1149757
16/05/2013,109913544,165.7801339,166.3599898,165.0899553,165.3398882
17/05/2013,129801000,165.9500811,167.03988,165.7302354,166.9401002
20/05/2013,85071182,166.7799595,167.5799047,166.6099195,166.9299381
21/05/2013,95804190,167.0799229,167.8000196,166.4998526,167.1699978
22/05/2013,244031724,167.3398265,169.0699612,165.170034,165.9300585
23/05/2013,211064320,164.1599578,165.9101306,163.9402374,165.45017
24/05/2013,151573867,164.4700246,165.3806052,163.9800576,165.30798
27/05/2013,,,,,
28/05/2013,143679738,167.0399415,167.7800223,165.8098526,166.3001446
29/05/2013,160363334,165.4197558,165.8000258,164.3399917,165.2199277
30/05/2013,107793730,165.3500974,166.5901338,165.2200387,165.8300735
31/05/2013,176850020,165.3699784,166.3099324,163.1299504,163.4449788
03/06/2013,168390676,163.829836,164.4599044,162.6598717,164.3499957
04/06/2013,157631425,164.4401382,165.0999974,162.7299294,163.5599517
05/06/2013,211737712,163.0899969,163.4198235,161.1299973,161.2717935
06/06/2013,200225418,161.2001007,162.7398124,160.2499692,162.7301241
07/06/2013,188337725,163.8499423,164.9499254,163.1399967,164.7999799
10/06/2013,105667060,165.309956,165.4000399,164.3700575,164.8000198
11/06/2013,159505378,163.3000127,164.5401016,162.739043,163.0979999
12/06/2013,177363530,164.2201063,164.3900603,161.5999916,161.7499642
13/06/2013,163587777,161.6600832,164.5000938,161.2998537,164.2100728
14/06/2013,141197468,164.0298765,164.6699636,162.9098877,163.1749592
17/06/2013,136295578,164.2898599,165.2201374,163.2193204,164.4400396
18/06/2013,114695519,164.5300318,165.989909,164.5200955,165.7349669
19/06/2013,206149463,165.6002495,165.8901737,163.380093,163.4499598
20/06/2013,321255850,161.8601575,163.4668148,158.9799156,159.3998416
21/06/2013,271956728,159.64027,159.7600599,157.4699762,159.0699573
24/06/2013,222334758,157.4101221,158.4300095,155.7300299,157.0598666
25/06/2013,162262138,158.4799637,160.1002246,157.4198007,158.5748884
26/06/2013,134847909,159.8700669,160.4999952,159.2499092,160.1398268
27/06/2013,129483673,161.1000799,161.8198383,160.9500393,161.0800657
28/06/2013,160402823,160.6300134,161.4000831,159.859881,160.4201607
01/07/2013,131954792,161.2600348,162.4800368,161.0800487,161.3601618
02/07/2013,154863617,161.1200164,162.300124,160.5000058,161.2101706
03/07/2013,75216341,160.4800383,161.770061,160.2201389,161.2801208
04/07/2013,,,,,
05/07/2013,122416847,162.4700327,163.0799752,161.2999151,163.020097
08/07/2013,108092440,163.8601454,164.3899671,163.0838578,163.9449673
09/07/2013,119297903,164.9801481,165.329941,164.2700066,165.1300962
10/07/2013,121410362,164.9699147,165.7500471,164.6300453,165.1921974
11/07/2013,135592163,167.1100229,167.6100777,165.1774377,167.4400676
12/07/2013,104212650,167.3900332,167.9330252,167.1299908,167.5100814
15/07/2013,69450551,167.9698093,168.3900635,167.6799162,168.155099
16/07/2013,88702093,168.2600912,168.3599779,167.070212,167.5250876
17/07/2013,92873880,168.1601889,168.4800141,167.730174,167.9500594
18/07/2013,103620266,168.310069,169.2699584,168.2001004,168.8700853
19/07/2013,103831633,168.5198539,169.2299727,168.309917,169.1699733
22/07/2013,79428559,169.4100565,169.7401373,169.0100319,169.4998003
23/07/2013,80829656,169.8000153,169.8300039,169.0500274,169.1399422
24/07/2013,112913979,169.7899519,169.8600285,168.1799939,168.5200201
25/07/2013,111156540,168.2198475,169.080061,167.9400778,168.9301964
26/07/2013,107814531,168.2200406,169.1601827,167.5199942,169.1100968
29/07/2013,79845115,168.6799049,169.0601179,168.1100851,168.5898809
30/07/2013,85216968,169.0997713,169.2798565,168.1899681,168.5880011
31/07/2013,142388621,168.940099,169.8498456,168.4900113,168.7100284
01/08/2013,110438393,169.9898624,170.8100159,169.9000093,170.659939
02/08/2013,91116603,170.2799915,170.9728238,170.0499393,170.9500128
05/08/2013,54072643,170.5700545,170.959895,170.3499068,170.6999574
06/08/2013,87494967,170.3700302,170.7401932,169.3500831,169.7298776
07/08/2013,84854618,169.1898287,169.4300608,168.5500144,169.1799285
08/08/2013,102181229,169.9800968,170.1799482,168.9300954,169.7998543
09/08/2013,91856453,169.5798739,170.1000428,168.7199912,169.3100347
12/08/2013,68593204,168.4598542,169.3099238,168.379967,169.1110844
13/08/2013,80806030,169.4098638,169.9000989,168.4099472,169.6099531
14/08/2013,79829169,169.5300194,169.79999,168.6999252,168.7399929
15/08/2013,152931740,167.4099469,167.429782,166.0900113,166.3798844
16/08/2013,130868145,166.0599351,166.6299252,165.4999949,165.8298459
19/08/2013,96437569,165.6399471,166.2100586,164.7600422,164.7700678
20/08/2013,89294374,165.0401382,166.1999563,164.8599368,165.5798637
21/08/2013,159530482,165.1200568,166.0299023,164.1900892,164.5602845
22/08/2013,101471352,164.8999171,166.2999294,164.8898763,166.0599704
23/08/2013,90893581,166.5498464,166.8300977,165.770035,166.6200332
26/08/2013,89705051,166.7899388,167.299972,165.8899732,166.0000956
27/08/2013,158621736,164.3600802,166.0025321,163.2099365,163.3298717
28/08/2013,108112952,163.2598941,164.4901335,163.0500016,163.9101197
29/08/2013,119200461,163.5499484,165.0399274,163.4000282,164.1701731
30/08/2013,134928918,164.5098974,164.5301599,163.1700824,163.6499916
02/09/2013,,,,,
03/09/2013,142375036,165.2300018,165.5800232,163.7000163,164.3900982
04/09/2013,97389357,164.4299318,166.0299821,164.1349006,165.7501178
05/09/2013,63090428,165.8498483,166.3997635,165.7299597,165.9600025
06/09/2013,159756439,166.5099968,166.979947,164.4801409,166.0401354
09/09/2013,87559246,955.4264067,167.7301386,166.4499112,167.6339627
10/09/2013,105847733,168.640063,168.8999893,168.2600709,168.8702092
11/09/2013,94545837,168.6402092,169.4000823,168.3498279,169.4000266
12/09/2013,83208998,169.3399433,169.5599456,168.7200396,168.9499774
13/09/2013,72727764,169.1300826,169.4600357,168.7402122,169.3298863
16/09/2013,126187482,171.1600208,171.2401421,170.0398995,170.3098771
17/09/2013,82523205,170.4600456,171.1099141,170.4601408,171.070015
18/09/2013,203460601,171.0099531,173.5197599,170.5800494,173.0510628
19/09/2013,146616842,173.5200723,173.6000654,172.5850951,172.7600248
20/09/2013,132867912,172.3300861,172.3301055,170.5800706,170.7199789
23/09/2013,104616418,170.4897844,170.6499217,169.3900075,169.9299327
24/09/2013,106333010,169.89992,170.5299485,169.2099436,169.5299434
25/09/2013,117306473,169.6400533,169.9801276,168.8899892,169.0400494
26/09/2013,77146878,169.3200274,170.1700315,169.0498911,169.6899151
27/09/2013,99141710,168.8400572,169.139916,168.4699713,168.9090732
30/09/2013,143937398,167.4799799,168.5398373,167.1500925,168.0101315
01/10/2013,127160442,168.1399178,169.5000033,167.9670684,169.3400341
02/10/2013,113349748,168.3499095,169.3422576,167.8299338,169.1799076
03/10/2013,176698430,168.7899689,168.9400064,166.8399301,167.6200606
04/10/2013,96878377,167.750072,169.0601157,167.5302222,168.8898738
07/10/2013,96295115,167.4199676,168.4499531,167.2501333,167.4299428
08/10/2013,178014932,167.4001094,167.6201079,165.3599954,165.4800311
09/10/2013,168972837,165.800105,166.1998221,164.5300516,165.5999538
10/10/2013,195954729,167.290188,169.2600324,167.2301239,169.1700601
11/10/2013,105039740,168.9099302,170.319905,168.7700069,170.2601417
14/10/2013,112106394,169.2100708,171.0798861,169.079983,170.9400648
15/10/2013,155484509,170.510143,171.1499168,169.4699802,169.699979
16/10/2013,161676079,170.720019,172.1599186,170.6351227,172.0699789
17/10/2013,129389185,171.3701742,173.3201065,171.3400054,173.2200134
18/10/2013,138315691,173.8600674,174.5098378,173.509996,174.3881884
21/10/2013,104103543,174.4500825,174.7500036,174.0100071,174.3999855
22/10/2013,126663233,174.9102593,175.9299842,174.4261279,175.41021
23/10/2013,105484397,174.8099559,174.8898864,173.9599091,174.5701271
24/10/2013,70350456,174.9201135,175.3699798,174.5100357,175.1501524
25/10/2013,93625090,175.5099409,175.9998326,175.170043,175.950035
28/10/2013,84979018,175.89002,176.4698936,175.7001022,176.2301132
29/10/2013,87401344,176.6299727,177.2400438,176.3800072,177.1699417
30/10/2013,140001834,177.3798565,177.5099922,175.65988,176.2902379
31/10/2013,133795417,176.1501587,176.889854,175.5298435,175.789896
01/11/2013,142805050,176.0198949,176.6100922,175.2199492,176.2101338
04/11/2013,85676773,176.6900904,176.9001085,175.9824445,176.8299294
05/11/2013,85824778,176.1399871,176.7500286,175.5701112,176.2698764
06/11/2013,87347728,177.0301603,177.4998,176.5401252,177.1700175
07/11/2013,157000422,177.5000836,177.6400579,174.759982,174.929904
08/11/2013,136712623,174.8701196,177.3097802,174.8500043,177.2901266
11/11/2013,62614326,177.1199457,177.5301533,176.9098363,177.3202676
12/11/2013,83989617,176.9400787,177.359932,176.3700052,176.9597929
13/11/2013,103844266,176.0901382,178.4261217,176.0900463,178.3798594
14/11/2013,103435238,178.5399201,179.4200978,178.2499586,179.2698885
15/11/2013,102818190,179.5598027,180.1198267,179.3300331,180.0499983
18/11/2013,104796009,180.3501285,180.5000295,179.0198564,179.4200916
19/11/2013,93891416,179.3298792,179.8700706,178.7199556,179.0300205
20/11/2013,124908601,179.3899916,179.9300103,177.9801457,178.469776
21/11/2013,92841271,178.9700194,180.0497867,178.8600316,179.9100664
22/11/2013,81295887,179.9801818,180.8300583,179.7699747,180.8099721
25/11/2013,79196692,181.130003,181.1700511,180.3700135,180.6299649
26/11/2013,86993560,180.7200429,181.2200551,180.4050046,180.6800639
27/11/2013,58800056,180.8699036,181.2399024,180.6499384,181.1202302
28/11/2013,,,,,
29/11/2013,55870903,181.3200846,181.7499738,180.8000091,180.999869
02/12/2013,99725781,181.0900796,181.4300529,180.2497478,180.530018
03/12/2013,116563302,179.9400335,180.3902708,179.1699677,179.7500698
04/12/2013,123032637,179.0998474,180.4800255,178.3501913,179.7299039
05/12/2013,106934067,179.4100473,179.7401813,178.7701409,178.9398409
06/12/2013,127727518,180.6700118,181.109954,180.1500285,180.9399698
09/12/2013,70123608,181.4701578,181.6698687,181.1600402,181.3999131
10/12/2013,80976207,180.9799953,181.3601081,180.6352395,180.7498838
11/12/2013,130590810,180.8099419,180.8499577,178.5002073,178.7200147
12/12/2013,115564840,178.6399607,178.8600548,177.7600316,178.1297619
13/12/2013,107807610,178.500006,178.6599225,177.7700863,178.1099448
16/12/2013,96194790,178.9500205,179.8099712,178.9000545,179.2159686
17/12/2013,89886224,179.3598794,179.4098733,178.2498094,178.649885
18/12/2013,234906482,178.9201049,181.7299194,177.3199915,181.7000455
19/12/2013,136298872,181.1900845,181.7001284,180.7101856,181.4900743
20/12/2013,197086908,180.6700001,181.9900615,180.5681991,181.5599297
23/12/2013,85597541,182.4100298,182.6401416,182.0650461,182.5300275
24/12/2013,45368841,182.539977,183.0099872,182.5298869,182.9300185
25/12/2013,,,,,
26/12/2013,63365227,183.3400903,183.9598978,183.3200908,183.8549548
27/12/2013,61813841,184.0998475,184.1798707,183.6598996,183.8449779
30/12/2013,56857458,183.8700486,184.0200627,183.5800147,183.8199113
31/12/2013,86247638,184.0700468,184.690139,183.9299886,184.689918
01/01/2014,,,,,
02/01/2014,119636836,183.9799412,184.0701569,182.4800363,182.9198934
03/01/2014,81390502,183.2100559,183.6000214,182.6301128,182.8848929
06/01/2014,108028139,183.4700611,183.5600081,182.0803275,182.3599403
07/01/2014,86144169,183.0899681,183.7901722,182.9501008,183.4799634
08/01/2014,96582234,183.4499537,183.8301209,182.8900862,183.5199784
09/01/2014,90683302,184.0999204,184.1300029,182.7949282,183.6399081
10/01/2014,102026318,183.9499923,184.2198943,183.010067,184.1400425
13/01/2014,149891938,183.7100173,184.1799465,181.3400827,181.6851014
14/01/2014,105016055,182.2798954,183.7701862,181.9500387,183.669904
15/01/2014,98525721,184.1000872,184.9400395,183.7102586,184.6599976
16/01/2014,72290520,184.2799749,184.6619136,183.8298248,184.4201165
17/01/2014,107848616,184.1001078,184.4500305,183.320088,183.6350195
20/01/2014,,,,,
21/01/2014,88621138,184.7000297,184.7699747,183.0497783,184.1799353
22/01/2014,61270816,184.4900822,184.5699749,183.9099034,184.2999728
23/01/2014,132496880,183.3598167,183.4000105,181.8199991,182.7900849
24/01/2014,208677093,181.5999442,181.6600174,178.829989,178.890058
